Bénéficiaire,Adresse,Descriptif,Montant,Nom,Prénom,Département,Groupe,"Programme budgétaire",ID_Acteur
"Les Restos Bébés du Cœur","""Résidence Blaise Pascal
11 Jules Cherret
17000 LA ROCHELLE""",Fonctionnement,2500.00,FALORNI,Olivier,Charente-Maritime,RRDP,177-11,PA605694
"Les Restos du Cœur",,Fonctionnement,2750.00,BOUCHET,Jean-Claude,Vaucluse,UMP,304-14,PA336316
"Les Restos du Cœur","""11 RUE DES CHARRETIERS            
95100-ARGENTEUIL""",Fonctionnement,5000.00,CARPENTIER,Jean-Noel,Val-d'Oise,RRDP,177-11,PA610521
"Les Restos du Cœur",,Fonctionnement,4000.00,GIRAN,Jean-Pierre,Var,UMP,304-14,PA1483
"Les Restos du Cœur","""Rue Jean Zay
64000 PAU""",Fonctionnement,4000.00,LASSALLE,Jean,Pyrénées-Atlantiques,NI,177-11,PA1838
"Les Restos du Coeur",,Fonctionnement,1000.00,MOYNE-BRESSAND,Alain,Isère,UMP,304-14,PA2250
"Les Restos du Cœur","64 rue de la Légion d'Honneur 46000 Cahors","Acquisition d'un camion réfrigéré",1000.00,ORLIAC,Dominique,Lot,RRDP,177-11,PA332950
"Les Restos du Cœur","31 rue St Simon 33390 Blaye","travaux de réfection des locaux",5000.00,PLISSON,Philippe,Gironde,SRC,177-11,PA2430
"Les Restos du Cœur","""23, rue Vascosan - 
BP 60916
80009 Amiens Cedex""","Assistance bénévole aux familles et personnes en difficulté",12500.00,PAMPILI,Barbara,Somme,ECOLO,304-14,PA609520
"Les Restos du Coeur","8, rue d'Athènes 75009 PARIS",Fonctionnement,100000.00,"Présidence de l'Assemblée nationale",,"*(non rattaché à un département)",,177-11,NULL
"Les Restos du Cœur",,Fonctionnement,1500.00,PRIOU,Christophe,Loire-Atlantique,UMP,304-14,PA267728
"Les Restos du Cœur",,Fonctionnement,2000.00,VITEL,Philippe,Var,UMP,304-14,PA267506
"Les Restos du Coeur - Les Relais du Coeur de l'Oise","""Mme Viviane CHARLET
1, rue des Ecoles
60650 - Le Coudray Saint Germer""",Fonctionnement,1000.00,MANCEL,Jean-François,Oise,UMP,177-11,PA2048
"Les Restos du Coeur 94","""M. Jean COLLIN
21, rue Léon Geoffroy
94400 - Vitry sur Seine""",Fonctionnement,3000.00,CARREZ,Gilles,Val-de-Marne,UMP,177-11,PA746
"Les Restos du Coeur de Champigny (94)","""133, rue de Verdun
94500 - Champigny""",Fonctionnement,5000.00,CARREZ,Gilles,Val-de-Marne,UMP,177-11,PA746
"Les Restos du cœur de Morestel",,Fonctionnement,1500.00,MOYNE-BRESSAND,Alain,Isère,UMP,304-14,PA2250
"Les Restos du Cœur du Doubs","""6, rue des Vallières Sud 
25220 Chalezeule""","Aider les personnes en difficulté en distribuant des denrées",1500.00,ALAUZET,Eric,Doubs,ECOLO,304-14,PA605963
"Les Restos du Coeur du Val de Marne","""Monique Guenot21, rue Léon Geffroy
94400 - Vitry-sur-Seine""",Fonctionnement,5000.00,CARREZ,Gilles,Val-de-Marne,UMP,304-14,PA746
"Les Restos du Coeur du Val-de-Marne","""21 rue Léon Geffroy
94400 Vitry-sur-Seine""",Fonctionnement,10000.00,SCHWARTZENBERG,Roger-Gérard,Val-de-Marne,RRDP,204-11,PA2713
"Les Restos du Cœur Ile de Ré","""5 rue du Père Ignas
17410 SAINT MARTIN DE RE""",Fonctionnement,2000.00,FALORNI,Olivier,Charente-Maritime,RRDP,177-11,PA605694
"Les Restos du Cœur La Rochelle","""41 rue des Jars
17000 LA ROCHELLE""",Fonctionnement,5000.00,FALORNI,Olivier,Charente-Maritime,RRDP,177-11,PA605694
"Les Restos du Cœur Les Relais du Cœur du Var",,Fonctionnement,2000.00,COUVE,Jean-Michel,Var,UMP,304-14,PA951
"Les routes du futur","""35-37 avenue de la Résistance
93100 MONTREUIL""","Coordination des actions de solidarités avec le Mali",25000.00,HAMMADI,Razzy,Seine-Saint-Denis,SRC,105-02,PA610291
"Les Safraginaires",,Fonctionnement,1000.00,DUBOIS,Marianne,Loiret,UMP,224-02,PA342935
"Les Saisons de la Voix",,Fonctionnement,3000.00,AUBERT,Julien,Vaucluse,UMP,224-02,PA609726
"Les Salamandres",,Fonctionnement,2000.00,PHILIPPE,Edouard,Seine-Maritime,UMP,219-01,PA345619
"Les Shows du Cuivre","28200 SAINT DENIS LES PONTS","animations musicales de rue",1500.00,VIGIER,Philippe,Eure-et-Loir,UDI,,PA331582
"Les Soleils de Quentin","""12 rue du 11 Novembre
37130 - Mazières de Touraine""",,1000.00,BRIAND,Philippe,Indre-et-Loire,UMP,157-01,PA667
"Les Souriceaux",,Fonctionnement,1000.00,FURST,Laurent,Bas-Rhin,UMP,219-01,PA266774
"Les souvenirs de Nestors","""Grand Café de l'hôtel de ville 
10 bd Joseph Poulenc 
12500 - Espalion""",Fonctionnement,1500.00,CENSI,Yves,Aveyron,UMP,224-02,PA267266
"Les Supporters de l'U.S Warhem",,Fonctionnement,1000.00,DECOOL,Jean-Pierre,Nord,UMP,219-01,PA267762
"Les Tamalous
 Sausheim"""," 68390 SAUSHEIM ","Création d’une structure de terrains de pétanque couverts",10000.00,"HILLMEYER Francis",,Haut-Rhin,UDI,,PA216574
"Les Têt'à Trac",,Fonctionnement,1000.00,DEGAUCHY,Lucien,Oise,UMP,131-01,PA1031
"Les Tilleuls",,Fonctionnement,1000.00,MARC,Alain,Aveyron,UMP,204-12,PA267512
"Les traits de Bourgogne",,Fonctionnement,1000.00,LARRIVE,Guillaume,Yonne,UMP,206-02,PA267785
"Les Triandines (Insertion sociale et professionnelle de personnes en difficulté d'accès à l'emploi par le biais du maraichage biologique","""Route de Saint Saturnin 
73160 Cognin""","Aquisition d'une chambre froide pour préserver le fruit des  récoltes  avant distribution",3000.00,LACLAIS,Bernadette,Savoie,SRC,124-20,PA608785
"Les trophées d'Amiens","""27, rue des Majots 
80000 Amiens""","Accueillir et accompagner personnes en situation d'exclusion par parcours d'insertion",2400.00,PAMPILI,Barbara,Somme,ECOLO,304-13,PA609520
"Les Trublions de Jarzé",,Fonctionnement,1000.00,TAUGOURDEAU,Jean-Charles,Maine-et-Loire,UMP,224-02,PA2792
"Les Varois de Paris",,Fonctionnement,2000.00,COUVE,Jean-Michel,Var,UMP,224-02,PA951
"Les vélos du cœur","98830 DUMBEA","Remise à neuf d’épaves de vélos pour les publics les plus démunis ",10000.00,"LAGARDE Sonia ",,Nouvelle-Calédonie,UDI,,PA610770
"Les Violons de Bry","""2, Grande Rue Charles de Gaulle
94360 - Bry-sur-Marne""","Organisation de séjours musicaux à l'étranger et de concerts à Bry",4000.00,CARREZ,Gilles,Val-de-Marne,UMP,224-02,PA746
"Les vitrines d'Auxerre",,Fonctionnement,1000.00,LARRIVE,Guillaume,Yonne,UMP,134-02,PA267785
"Les Vitrines de Pertuis",,Fonctionnement,3000.00,AUBERT,Julien,Vaucluse,UMP,134-02,PA609726
"Les Voiles de l'espoir","18, rue Berthollet 75005 PARIS",Fonctionnement,30000.00,"Présidence de l'Assemblée nationale",,"*(non rattaché à un département)",,177-11,NULL
"Les Voix de la Combe",,Fonctionnement,1000.00,ABAD,Damien,Ain,UMP,224-02,PA605036
L'Escale,,Fonctionnement,5000.00,CHATEL,Luc,Haute-Marne,UMP,204-13,PA267165
"L'Escale Habitat Jeunes",,Fonctionnement,25000.00,VAUTRIN,Catherine,Marne,UMP,177-14,PA267797
"L'espérance de la grande paroisse","""Chez M. Guglielmetti 
3, rue Valy Villain 
25640 Le Puy""","Conservation des liens entre 8 villages de la Grande Paroisse",3000.00,ALAUZET,Eric,Doubs,ECOLO,232-04,PA605963
L'Estivalienne,,Fonctionnement,500.00,CINIERI,Dino,Loire,UMP,224-02,PA267429
"L'Etoile sportive de Civrieux",,Fonctionnement,1000.00,"DE LA VERPILLIERE",Charles,Ain,UMP,219-01,PA1012
"Levallois Sporting Club",,Fonctionnement,110000.00,BALKANY,Patrick,Hauts-de-Seine,UMP,219-01,PA346
"Levezou Segala Aveyron XV",,Fonctionnement,1000.00,MARC,Alain,Aveyron,UMP,219-01,PA267512
"L'Evolution de Morteau",,Fonctionnement,1000.00,GENEVARD,Annie,Doubs,UMP,219-01,PA605991
"l'Harmonie de Fleurie",,Fonctionnement,1000.00,PERRUT,Bernard,Rhône,UMP,224-02,PA2377
LHELD,"155 A bis Rue Pelleport 75020 PARIS","Insertion Accompagnement Public Fragilisés (FNARS)",10000.00,HOFFMAN-RISPAL,Danièle,Paris,SRC,102-02,PA267954
LHERAULE,,"Parking mairie",2500.00,MANCEL,Jean-François,Oise,UMP,122-01,PA2048
"L'homme et la Pierre",,"Réalisation d'un court métrage à vocation pédagogique",2500.00,DRAPEAU,Jean-Luc,Deux-Sèvres,SRC,224-02,PA345994
"Li Petardie Sautareu",,Fonctionnement,1000.00,AUBERT,Julien,Vaucluse,UMP,219-01,PA609726
LICORNE,,Fonctionnement,1000.00,LAZARO,Thierry,Nord,UMP,209-02,PA1857
"L'idée sensible","""76, rue Saint Félix 
44000 Nantes""","Favoriser et promouvoir le théâtre contemporain",4000.00,"de RUGY",François,Loire-Atlantique,ECOLO,224-02,PA332747
"LIEN - Léman Insertion Environnement","""Mme COGNEAUX-BOUDOU, Directrice
478, avenue du Cretollier
Ancienne école Filly
74140 - Sciez""",Fonctionnement,3000.00,FRANCINA,Marc,Haute-Savoie,UMP,102-02,PA267532
"Lien associatif",,Fonctionnement,1000.00,ABOUD,Élie,Hérault,UMP,163-01,PA267457
LIENS,Neufchâteau,"Subvention de fonctionnement",18000.00,FRANQUEVILLE,Christian,Vosges,SRC,224-02,PA1362
"Ligériana Musicale",,Fonctionnement,1000.00,PIRON,Michel,Maine-et-Loire,UMP,224-02,PA267469
"Ligue contre le cancer",,"Ouverture antennes Ambert et Maringues",2000.00,CHASSAIGNE,André,Puy-de-Dôme,GDR,204-12,PA267306
"Ligue contre le cancer Comité de la Réunion","""19 allée thuyas 
Cité Vidot boulevard de la providence 97400 Saint Denis""",Investissement,15000.00,FRUTEAU,Jean-Claude,Réunion,SRC,204-14,PA337568
"Ligue de l'enseignement 75","""21 rue Saint-Fargeau
75020 PARIS""","Projet : rue verte un jardin partagé et une fresque en mosaïque avec les résidents",70000.00,MAZETIER,Sandrine,Paris,SRC,163-01,PA335319
"Ligue de l'enseignement Picardie","""Rue Jean XIII 
80 000 Amiens""","Favoriser l'accès à la culture, aux port et aux loisirs éducatifs",3000.00,PAMPILI,Barbara,Somme,ECOLO,163-02,PA609520
"Ligue de Volley-Ball des Îles du Nord",,Fonctionnement,3000.00,GIBBES,Daniel,"Saint-Barthélemy et Saint-Martin",UMP,219-01,PA610830
"Ligue des Droits de l'Homme","138, rue Marcadet 75018 Paris","Organisation université d'automne 2013",7000.00,"Groupe ECOLO",,"*(non rattaché à un département)",,163-01,NULL
"Ligue des Droits de l'Homme",,Fonctionnement,13500.00,"Groupe RRDP",,"*(non rattaché à un département)",,163-01,NULL
"Ligue des Droits de l'Homme 14","75014 Paris","Défense des droits fondamentaux",3000.00,BAUPIN,Denis,Paris,ECOLO,232-05,PA609016
"Ligue des Droits de l'Homme, Fédération de la Manche ",,"Fonctionnement ",5500.00,TRAVERT,Stéphane,Manche,SRC,224-02,PA607395
"Ligue pour la protection des oiseaux de l'Yonne",,Fonctionnement,1000.00,LARRIVE,Guillaume,Yonne,UMP,206-02,PA267785
"Lille Métropole Jeunesse sportive madeleinoise",,Fonctionnement,1000.00,DAUBRESSE,Marc-Philippe,Nord,UMP,219-01,PA1001
L'Imprevue,,Fonctionnement,1000.00,ABAD,Damien,Ain,UMP,224-02,PA605036
"Lions Club ",,Fonctionnement,1000.00,HERBILLON,Michel,Val-de-Marne,UMP,177-11,PA1630
"Lions Club  ",,Fonctionnement,5000.00,BOUCHET,Jean-Claude,Vaucluse,UMP,177-11,PA336316
"Lion's Club Bords de Marne",,Fonctionnement,2000.00,BERRIOS,Sylvain,Val-de-Marne,UMP,177-11,PA687214
"Lions Club Carnoux Calendal",,Fonctionnement,2100.00,DEFLESSELLES,Bernard,Bouches-du-Rhône,UMP,177-11,PA1029
"Lions Club Gravelines - Energie",,Fonctionnement,1000.00,DECOOL,Jean-Pierre,Nord,UMP,177-11,PA267762
"Lions Club Pithiviers-Gâtinais",,Fonctionnement,2000.00,DUBOIS,Marianne,Loiret,UMP,177-11,PA342935
"Lion's Club Saint Maur Alliance",,Fonctionnement,2000.00,BERRIOS,Sylvain,Val-de-Marne,UMP,177-11,PA687214
"Lirac sport détente",,Fonctionnement,1000.00,PRAT,Patrice,Gard,SRC,219-01,PA606225
"Lire à Sautron","""9, rue de la Haie Fleurie 
44880 Sautron""","Aide aux lecteurs, animation autour du livre",1200.00,"de RUGY",François,Loire-Atlantique,ECOLO,334-01,PA332747
"Lire à Verneuil-sur-Avre","""Mme Christine BROUZES,Présidente
268 rue des tanneries
27130 - VERNEUIL-SUR-AVRE""","Mise en place et réalisation de la fête du Livre de Verneuil-sur-Avre, en mai 2013",1000.00,"LE MAIRE",Bruno,Eure,UMP,224-02,PA331481
"Lire en Calédonie","98800 NOUMEA","Participation  au financement d’une manifestation culturelle à l’occasion du 20ème anniversaire de l’association Lire en Calédonie",25000.00,"LAGARDE Sonia ",,Nouvelle-Calédonie,UDI,,PA610770
"L'Isle-Adam athlétique club",,Fonctionnement,1000.00,PANIATOWSKI,Axel,Val-d'Oise,UMP,219-01,PA267886
Livres-Evasion,,Fonctionnement,1000.00,DECOOL,Jean-Pierre,Nord,UMP,224-02,PA267762
"LNA Radio",,Fonctionnement,1000.00,VERCHERE,Patrice,Rhône,UMP,313-03,PA334843
L'oasis,"""32, rue Mireille 
91600 Savigny sur Orge""","Lieu d'accueil pour enfants autistes",5000.00,SAS,Eva,Essonne,ECOLO,157-04,PA610002
"L'OCAL (occasion de consommer autrement et localement)",,"Achat de matériel pour l'aménagement d'une épicerie solidaire de produits biologiques, équitables et locaux",3000.00,PAMPILI,Barbara,Somme,ECOLO,304-12,PA609520
"LOCAUX MOTIV","""10 bis, rue Jangot
69007 LYON""",Fonctionnement,5000.00,TOURAINE,Jean-Louis,Rhône,SRC,163-01,PA334768
"L'Œil d'Andromède","""Chez M. Descamps 
21, chemin des Oliviers 
34400 Saturargues""","Eco-valorisation marine et littorale",25000.00,ROUMÉGAS,Jean-Louis,Hérault,ECOLO,217-01,PA606545
"L'Oiseau Club Gravelinois",,Fonctionnement,1000.00,DECOOL,Jean-Pierre,Nord,UMP,219-01,PA267762
"Loisirs et amitié",,Fonctionnement,1000.00,CINIERI,Dino,Loire,UMP,224-02,PA267429
"Loisirs et Culture Vièvre Lieuvin"," 27450 ST GEORGES DU VIEVRE","Dépenses de fonctionnement",1000.00,"MORIN Hervé",,Eure,UDI,,PA2236
"Loisirs Inter Generation de Pitgam",,Fonctionnement,2500.00,DECOOL,Jean-Pierre,Nord,UMP,224-02,PA267762
"Loisirs Pour Tous",,Fonctionnement,1000.00,BONNOT,Marcel,Doubs,UMP,224-02,PA267576
"Loisirs Saint Jacques",,Fonctionnement,1000.00,DARMANIN,Gérald,Nord,UMP,147-01,PA607846
"Loisirs Vacances Sorties",,Fonctionnement,1000.00,COURTIAL,Edouard,Oise,UMP,163-01,PA267743
"LOLA Vivre sa Fin de Vie Chez Soi",,Fonctionnement,2000.00,BOUCHET,Jean-Claude,Vaucluse,UMP,204-14,PA336316
"L'Olympique de Belleroche",,Fonctionnement,1000.00,PERRUT,Bernard,Rhône,UMP,219-01,PA2377
"Lomme Lille Metropole Handball",,Fonctionnement,2500.00,DARMANIN,Gérald,Nord,UMP,219-01,PA607846
"Longpont OmniSports",,Fonctionnement,1000.00,KOSCIUSKO-MORIZET,Nathalie,Essonne,UMP,219-01,PA267628
"Lorraine Népal",,Fonctionnement,2000.00,GROMMERCH,Anne,Moselle,UMP,209-02,PA343623
"Lou Bouchin Dou Casteu",,Fonctionnement,1500.00,CIOTTI,Eric,Alpes-Maritimes,UMP,219-01,PA330240
"Lou Bouscaillon","81530 GIJOUNET","Dépenses d'équipement",1000.00,"FOLLIOT Philippe",,Tarn,UDI,,PA267673
"Lou Cepoun",,Fonctionnement,1000.00,TABAROT,Michèle,Alpes-Maritimes,UMP,157-05,PA267794
"Louis Gerard Arts",,Fonctionnement,10000.00,GIBBES,Daniel,"Saint-Barthélemy et Saint-Martin",UMP,224-02,PA610830
"L'Outil en Mains",,Fonctionnement,1000.00,PRIOU,Christophe,Loire-Atlantique,UMP,102-02,PA267728
"Lozère Sport Organisation",,Fonctionnement,2000.00,MOREL-A-L'HUISSIER,Pierre,Lozère,UMP,219-01,PA266788
LPO,"""2 bis, rue du Clos Perret
63100 Clermont-Ferrand""","Protection des oiseaux et des ecosystèmes dont ils dépendent",5000.00,AUROI,Danielle,Puy-de-Dôme,ECOLO,217-01,PA608186
"Lu Presepi de la Roca","06730 ST ANDRE DE LA ROCHE ","Dépenses de fonctionnement",1000.00,"SALLES Rudy ",,Alpes-Maritimes,UDI,,PA2667
"Luce Mainvilliers PTT Athlétisme",,Fonctionnement,2000.00,"DE LA RAUDIERE",Laure,Eure-et-Loir,UMP,219-01,PA331567
"L'UDAC de St Cyr sur Mer",,Fonctionnement,5000.00,PANS,Josette,Var,UMP,134-02,PA267598
Ludambule,"""Les Blâches
05000 PELLEAUTIER""","Projet passerelle ecole-maison-creche-assistant maternel auprès de 6 écoles primaires",2040.00,BERGER,Karine,Hautes-Alpes,SRC,230-06,PA605143
"Ludothéque de Remiremont",,Fonctionnement,2000.00,VANNSON,François,Vosges,UMP,224-02,PA2876
"Ludothéque des Monts du Lyonnais",,Fonctionnement,1500.00,GUILLOTEAU,Christophe,Rhône,UMP,224-02,PA267499
"Ludothèque en Goële",,Fonctionnement,1000.00,ALBARELLO,Yves,Seine-et-Marne,UMP,224-02,PA243
"Ludothèque Lei Jougadou",,Fonctionnement,1000.00,"AUDIBERT TROIN",Olivier,Var,UMP,224-02,PA314
"Ludothèque Monts et Merveilles ",,Fonctionnement,3000.00,SADDIER,Martial,Haute-Savoie,UMP,224-02,PA267527
"Ludovic un défi pour la vie","4 résidence de l'Alouette 62114 Sains en Gohelle","Achat de défibrillateurs",10000.00,JANQUIN,Serge,Pas-de-Calais,SRC,204-14,PA1710
"Ludres PSV Basket Club","M. Jean-Louis CESARD - 119, Rue Jean Jaurès - 54 230 NEUVES-MAISONS","Subvention au titre du fonctionnement de l'association",10000.00,FERON,Hervé,Meurthe-et-Moselle,SRC,219-01,PA333335
"Lumières et sons d'autrefois","""M. Alain TISSIER
B.P. 129
Mairie d'Olivet
45161 - Olivet Cédex""","Organisation d'un spectacle son et lumière",2000.00,CARRÉ,Olivier,Loiret,UMP,224-02,PA332886
"Lumine Sens",,Fonctionnement,1300.00,FORT,Marie-Louise,Yonne,UMP,175-02,PA336576
"l'Union Football Belleville Saint-Jean d'Ardières",,"équipement en matériels",1000.00,PERRUT,Bernard,Rhône,UMP,219-01,PA2377
"Lycée Charlemagne",,Fonctionnement,15000.00,MARSAUD,Alain,"Français établis hors de France",UMP,151-01,PA2089
"Lycée Châteaubriand de Rome","Via di Villa Patrizi 9, 00161 Roma, Italia","""4 vide?o projecteurs interactifs
4 bureaux enseignants
4 ordinateurs inte?gre?s
4 amplificateurs de voix
1 classe informatique nomade

""",30000.00,PAZNANSKI-BENHAMOU,Daphna,"Français établis hors de France",SRC,185-05,PA610954
"Lycée d'Etat de Wallis et Futuna","Mata-utu BP 226 HAHAKE 98600 WALLIS","Voyages scolaire ",4583.00,VERGÉ,David,Wallis-et-Futuna,SRC,230-06,PA610824
"Lycée Eugène Delacroix Athènes","Rues Chlois & Trikalon, B.P. 60050, 15301 Aghia Paraskevi, Athène, Grèce","Festival de danse et d’expression artistique à Athènes,",25000.00,PAZNANSKI-BENHAMOU,Daphna,"Français établis hors de France",SRC,185-05,PA610954
"Lycée français de Francfort Victor Hugo","Gontardstraße 11  60488 Frankfurt am Main, Allemagne",Fonctionnement,20000.00,"LE BORGN'",Pierre-Yves,"Français établis hors de France",SRC,185-05,PA610936
"Lycée Français de Madrid","28043 Madrid ","soutien à la mise en place d'un projet de sensibilisation à l'environnement et de mise en place du tri sélectif et d'économie d'énergie",10000.00,LEROY,Arnaud,"Français établis hors de France",SRC,185-05,PA610905
"Lycée Français de Port Vila",,Fonctionnement,15000.00,MARIANI,Thierry,"Français établis hors de France",UMP,185-02,PA2073
"Lycée Français International d'Anvers","""Lamorinièrestraat 168 A
B 2018 ANTWERPEN (Belgique)""","Rénovation de l'annexe du Lycée pour créer une maison des associations françaises",50000.00,CORDERY,Philip,"Français établis hors de France",SRC,151-01,PA610891
"Lycée Français MLF de Tripoli","Tripoli, Libye. ecftripoli@yahoo.fr","Enseignement primaire et secondaire en langue française.",5000.00,AMIRSHAHI,Pouria,"Français établis hors de France",SRC,185-05,PA610968
"Lycée G. ARCHIMEDE","Quartier Richeval BP 146 97111 Morne-à-l'Eau","Financement projet PFMP",7000.00,JALTON,Eric,Guadeloupe,SRC,230-06,PA268039
"Lycée Pierre Loti d'Istanbul","Haydar Aliyev Caddesi, 128 TARABYA, Istanbul, Turquie","Equipement d’une classe numérique nomade pour les CM1-CM2 du site de Tarabya (15 ordinateurs portables) Dernière phase d’équipement du site de BEYOGLU en vidéoprojecteurs (10 vidéoprojecteurs)",17497.00,PAZNANSKI-BENHAMOU,Daphna,"Français établis hors de France",SRC,185-05,PA610954
"Lycée Polyvalent Haut Val De Sèvre",,"Festi'Music 2013",1000.00,DRAPEAU,Jean-Luc,Deux-Sèvres,SRC,224-02,PA345994
"Lycée professionnel Jean Capelle","""Av. Maréchal De Gaulle 
24100 Bergerac""","Lycée professionnel public",3700.00,ALLAIN,Brigitte,Dordogne,ECOLO,141-03,PA605922
"Lyon 7 Rive gauche","""1 place Jutard 
69003 Lyon""",Fonctionnement,5000.00,TOURAINE,Jean-Louis,Rhône,SRC,147-02,PA334768
"Lyon Boxe United","""15 bis rue Claudius Pionchon 
69003 Lyon""",Fonctionnement,3000.00,TOURAINE,Jean-Louis,Rhône,SRC,219-01,PA334768
"Lyon GRS Club","""2 Place Schoenberg
69009 Lyon""","""championnat régional
 rhône-Alpes """,4000.00,MUET,Pierre-Alain,Rhône,SRC,219-02,PA334755
"Lyre provençale d'Ollioules",,Fonctionnement,3000.00,VITEL,Philippe,Var,UMP,224-02,PA267506
"Lyre Véranaise",,Fonctionnement,1000.00,VERCHERE,Patrice,Rhône,UMP,224-02,PA334843
"Lyriquement Vôtre",,Fonctionnement,7000.00,VOISIN,Michel,Ain,UMP,131-01,PA2936
"M en Rouge",,Fonctionnement,1000.00,FOULON,Yves,Gironde,UMP,157-01,PA606478
M.A.D.,"""Hôtel de ville 
13112 La Destrousse""","Activités sportives et culturelles",1000.00,LAMBERT,François-Michel,Bouches-du-Rhône,ECOLO,219-01,PA605518
"Ma ptite famille pour demain",,Fonctionnement,1000.00,FENECH,Georges,Rhône,UMP,106-03,PA267591
"Macérienne Volley Ball",,Fonctionnement,1000.00,PALETTI,Bérengère,Ardennes,UMP,219-01,PA267260
"Madagascar développement Plus",,Fonctionnement,5000.00,SCHNEIDER,André,Bas-Rhin,UMP,209-02,PA2707
MADES,"13, résidence Les Mouffias Boisripeaux 97139 Les Abymes",Fonctionnement,10000.00,JALTON,Eric,Guadeloupe,SRC,177-11,PA268039
"MAG ","106 rue de Montreuil 75011 Paris","Fonctionnement ",10000.00,BLOCHE,Patrick,Paris,SRC,163-04,PA543
MAGEV,,Fonctionnement,4000.00,BERRIOS,Sylvain,Val-de-Marne,UMP,106-03,PA687214
